Years,Amount of Road Material Lost,Area of Grains[mm20],Area of Grains[mm14],Area of Grains[mm5],Area of Grains[mm1 25],Area of Grains[mm0 315],Area of Grains[mm0 080],Area of Grains[mmlt0 080],Available Surface area Per Grain Size[mm20],Available Surface area Per Grain Size[mm14],Available Surface area Per Grain Size[mm5],Available Surface area Per Grain Size[mm1 25],Available Surface area Per Grain Size[mm0 315],Available Surface area Per Grain Size[mm0 080],Available Surface area Per Grain Size[mmlt0 080],Grain Count by Size[mm20],Grain Count by Size[mm14],Grain Count by Size[mm5],Grain Count by Size[mm1 25],Grain Count by Size[mm0 315],Grain Count by Size[mm0 080],Grain Count by Size[mmlt0 080],Gravel Neg Flux,Gravel Pos Flux,Initial Road Depth,"""Material Lost (road depth)""",Material Lost as Dust,mm0 080 Input,mm0 080 New Distribution,mm0 315 Input,mm0 315 New Distribution,mm1 25 Input,mm1 25 New Distribution,mm14 Input,mm14 New Disribution,mm20 Input,mm20 New Distribution,mm5 Input,mm5 New Distribution,mmlt0 080 Input,mmlt0 080 New Distribution,Mol Ratio Carbonic Acid Conversion,Molecular Weight CO2,Monthly Weathering Rate rate,Percent New Material,Percent Old Material,Percentage of Roadway per Particle Size[mm20],Percentage of Roadway per Particle Size[mm14],Percentage of Roadway per Particle Size[mm5],Percentage of Roadway per Particle Size[mm1 25],Percentage of Roadway per Particle Size[mm0 315],Percentage of Roadway per Particle Size[mm0 080],Percentage of Roadway per Particle Size[mmlt0 080],Radii of Grains[mm20],Radii of Grains[mm14],Radii of Grains[mm5],Radii of Grains[mm1 25],Radii of Grains[mm0 315],Radii of Grains[mm0 080],Radii of Grains[mmlt0 080],Road Depth,Road Length,Road Porosity,Road Volume,Road Width,Total available Surface Area,Total Mass C02 Converted,Total Weathering,Volumes of Grains[mm20],Volumes of Grains[mm14],Volumes of Grains[mm5],Volumes of Grains[mm1 25],Volumes of Grains[mm0 315],Volumes of Grains[mm0 080],Volumes of Grains[mmlt0 080],Weathering by Grain Sizing[mm20],Weathering by Grain Sizing[mm14],Weathering by Grain Sizing[mm5],Weathering by Grain Sizing[mm1 25],Weathering by Grain Sizing[mm0 315],Weathering by Grain Sizing[mm0 080],Weathering by Grain Sizing[mmlt0 080],Gravel Flux.Fmm0 080,Gravel Flux.Fmm0 315,Gravel Flux.Fmm1 25,Gravel Flux.Fmm14,Gravel Flux.Fmm20,Gravel Flux.Fmm5,Gravel Flux.Fmmlt 0 080,Gravel Flux.mm0 080 mmlt0 080 Decay,Gravel Flux.mm0 315 mm0 080 Decay,Gravel Flux.mm1 25 mm0 080 Decay,Gravel Flux.mm1 25 mm0 315 Decay,Gravel Flux.mm1 25 mmlt0 080 Decay,Gravel Flux.mm14 mm0 080 Decay,Gravel Flux.mm14 mm0 315 Decay,Gravel Flux.mm14 mm1 25 Decay,Gravel Flux.mm14 mm5 Decay,Gravel Flux.mm14 mmlt0 080 Decay,Gravel Flux.mm20 mm0 080 Decay,Gravel Flux.mm20 mm0 315 Decay,Gravel Flux.mm20 mm1 25 Decay,Gravel Flux.mm20 mm14 Decay,Gravel Flux.mm20 mm5 Decay,Gravel Flux.mm20 mmlt0 080 Decay,Gravel Flux.mm5 mm0 080 Decay,Gravel Flux.mm5 mm0 315 Decay,Gravel Flux.mm5 mm1 25 Decay,Gravel Flux.mm5 mmlt0 080 Decay,Gravel Flux.Rate of Change in Composition,Gravel Loss.Annual daily car passage,Gravel Loss.Gravel density,Gravel Loss.Gravel Loss Rate,Gravel Loss.Gravel Lost Annually,Gravel Loss.Rate of loss per m per annual daily car passage,Maintenance Frequency.Annual Maintenance Frequency,Maintenance Frequency.Cycle Count,Maintenance Frequency.Cycle Input,Maintenance Frequency.Gravel Addition,Maintenance Frequency.Yes or No For Maintenance Event
0,0,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2419200,8393142.85714,47001600,110592000,197485714.286,440640000,429692850,1925138191.64,13630716059.1,598442957858,22529617237000,633526381831000,21915635663800000,22758454117900000,0.0243055555556,0,0.25,0,0,0.051,0.051,0.09,0.09,0.2,0.2,0.17,0.17,0.07,0.07,0.34,0.34,0.079,0.079,2,0.04401,1.13333333333e-7,1,0,8064,19584,39168,23040,10368,5875.2,9100.8,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.25,90000,0.36,115200,8,1236224507.14,0,12.3320811935,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.02413297152,0.0837266358857,0.46886916096,1.1032215552,1.97003849143,4.395648384,4.28644399446,0.051,0.9,0.2,0.17,0.07,0.34,0.079,0.00153,0.027,0.006,0.006,0.006,0.0051,0.0051,0.0051,0.0051,0.0051,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0102,0.0102,0.0102,0.0102,0.03,400,1800,0.0972222222222,11200,0.56,0.5,0,12,0,1
0.0833333333333,0.0243055555556,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2399308.38194,8324369.17659,46617689.4074,109697999.667,210163757.496,437352765.365,426487282.6,1909308944.94,13519025536.5,593554856377,22347492984600,674197044378000,21752142025800000,24622337905700000,0.0243055555556,0,0.25,0.00202546296296,525,0.0510329947917,0.051,0.0965600694444,0.09,0.200003645833,0.2,0.169984201389,0.17,0.0699914930556,0.07,0.339977314815,0.34,0.0790168315972,0.079,2,0.04401,1.13333333333e-7,0.991898148148,0.00810185185185,7997.69460648,19423.5280787,38848.0745062,22853.7499306,11033.5972685,5831.37020486,9028.98995718,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.247974537037,90000,0.36,114266.666667,8,1241043172.09,1.02767343279,12.3801502675,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0239345406949,0.083040577158,0.465039422453,1.09430336547,2.09650957927,4.36285624617,4.25446653631,0.0550725,0.8997,0.20045,0.16805,0.06895,0.3372,0.0810775,0.001652175,0.026991,0.0060135,0.0060135,0.0060135,0.0050415,0.0050415,0.0050415,0.0050415,0.0050415,0.0020685,0.0020685,0.0020685,0.0020685,0.0020685,0.0020685,0.010116,0.010116,0.010116,0.010116,0.03,400,1800,0.098016336056,11200,0.56,0.5,1,0,0,0
0.166666666667,0.0486111111111,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2378851.73264,8254090.53075,46227704.4352,108807785.685,222597618.35,434618475.181,423820922.438,1893030060.66,13404890905.1,588589413492,22166140081500,714084379558000,21616149588800000,26514780519200000,0.0243055555556,0,0.25,0.00405092592593,1050,0.0511315853154,0.051,0.103115073206,0.09,0.200014311921,0.2,0.169937157986,0.17,0.0699662274306,0.07,0.339909591435,0.34,0.0790672746383,0.079,2,0.04401,1.13333333333e-7,0.983796296296,0.0162037037037,7929.50577546,19259.5445718,38523.0870293,22668.2886844,11686.3749633,5794.91300241,8960.95779234,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.245949074074,90000,0.36,113333.333333,8,1246705448.35,2.05935262175,12.4366348706,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0237304733441,0.0823395054986,0.461149088364,1.08542294688,2.22054480161,4.33558006101,4.22786799387,0.05912069375,0.899387375,0.20088325,0.16612175,0.06791575,0.3344205,0.08315180625,0.0017736208125,0.02698162125,0.0060264975,0.0060264975,0.0060264975,0.0049836525,0.0049836525,0.0049836525,0.0049836525,0.0049836525,0.0020374725,0.0020374725,0.0020374725,0.0020374725,0.0020374725,0.0020374725,0.010032615,0.010032615,0.010032615,0.010032615,0.03,400,1800,0.0988235294118,11200,0.56,0.5,1,0,0,0
0.25,0.0729166666667,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2357856.84419,8182369.6068,45831863.2528,107921047.055,234786917.058,432418401.209,421675506.554,1876322859.28,13288413970.7,583549407023,21985495171100,753187169023000,21506726886400000,28434814670300000,0.0243055555556,0,0.25,0.00607638888889,1575,0.0512951840106,0.051,0.109664707701,0.09,0.200031596706,0.2,0.169859392786,0.17,0.0699245801953,0.07,0.339797325421,0.34,0.079151252527,0.079,2,0.04401,1.13333333333e-7,0.975694444444,0.0243055555556,7859.52281395,19092.1957492,38193.2193773,22483.5514697,12326.3131456,5765.57868279,8896.60078403,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.243923611111,90000,0.36,112400,8,1253173961.58,3.09573886096,12.5011621711,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0235210367349,0.0816240462496,0.457200335064,1.076577197,2.34214036981,4.3136330031,4.20646618318,0.0631447135781,0.899062259688,0.20129997875,0.1642150175,0.06689701375,0.33166138875,0.0852229611094,0.00189434140734,0.0269718677906,0.0060389993625,0.0060389993625,0.0060389993625,0.004926450525,0.004926450525,0.004926450525,0.004926450525,0.004926450525,0.0020069104125,0.0020069104125,0.0020069104125,0.0020069104125,0.0020069104125,0.0020069104125,0.0099498416625,0.0099498416625,0.0099498416625,0.0099498416625,0.03,400,1800,0.0996441281139,11200,0.56,0.5,1,0,0,0
0.333333333333,0.0972222222222,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2336349.83418,8109267.89873,45430381.327,107037483.892,246731304.605,430734015.342,420032967.148,1859208124.51,13169694601.4,578437580380,21805497161500,791504293140000,21422952406100000,30381483407700000,0.0243055555556,0,0.25,0.00810185185185,2100,0.0515232075768,0.051,0.11620867367,0.09,0.200055105958,0.2,0.169751421325,0.17,0.0698669208787,0.07,0.339641008725,0.34,0.0792686900219,0.079,2,0.04401,1.13333333333e-7,0.967592592593,0.0324074074074,7787.83278062,18921.625097,37858.6511059,22299.4758107,12953.3934918,5743.12020456,8835.81664777,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.241898148148,90000,0.36,111466.666667,8,1260411770.05,4.13750237523,12.5733636533,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0233064914059,0.0808948128505,0.453195311966,1.06776312431,2.46129280222,4.29683024344,4.19008086708,0.0671446909403,0.898724787535,0.201700412406,0.162329572316,0.0658935585438,0.328922554941,0.0872910063902,0.00201434072821,0.0269617436261,0.00605101237219,0.00605101237219,0.00605101237219,0.00486988716947,0.00486988716947,0.00486988716947,0.00486988716947,0.00486988716947,0.00197680675631,0.00197680675631,0.00197680675631,0.00197680675631,0.00197680675631,0.00197680675631,0.00986767664822,0.00986767664822,0.00986767664822,0.00986767664822,0.03,400,1800,0.1004784689,11200,0.56,0.5,1,0,0,0
0.416666666667,0.121527777778,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2314356.16098,8034845.72672,45023471.4422,106156807.21,258430462.257,429546987.821,418875429.842,1841706115.47,13048830759.1,573256642814,21626087181300,829034729428000,21363914500600000,32353840024200000,0.0243055555556,0,0.25,0.0101273148148,2625,0.0518150769386,0.051,0.122746676132,0.09,0.200084452673,0.2,0.16961375177,0.17,0.0697936116097,0.07,0.339441129691,0.34,0.0794195132149,0.079,2,0.04401,1.13333333333e-7,0.959490740741,0.0405092592593,7714.52053659,18747.9733623,37519.5595351,22116.0015021,13567.5992685,5727.29317095,8778.50352736,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.239872685185,90000,0.36,110533.333333,8,1268382360.46,5.18528267966,12.652875075,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0230870913195,0.0801524070315,0.449136141718,1.05897784601,2.57799891929,4.28498893171,4.17853373794,0.0711207564273,0.898375090812,0.202084774559,0.160465186558,0.0649051551656,0.326203887218,0.0893559833631,0.00213362269282,0.0269512527244,0.00606254323676,0.00606254323676,0.00606254323676,0.00481395559674,0.00481395559674,0.00481395559674,0.00481395559674,0.00481395559674,0.00194715465497,0.00194715465497,0.00194715465497,0.00194715465497,0.00194715465497,0.00194715465497,0.00978611661655,0.00978611661655,0.00978611661655,0.00978611661655,0.03,400,1800,0.101326899879,11200,0.56,0.5,1,0,0,0
0.5,0.145833333333,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2291900.63858,7959162.25618,44611343.7197,105278738.707,269884101.087,428839185.476,418185211.961,1823836578.53,12925918530,568009269677,21447208534700,865777551018000,21328711300000000,34350947966500000,0.0243055555556,0,0.25,0.0121527777778,3150,0.0521702172111,0.051,0.129278424334,0.09,0.200119256971,0.2,0.169446885016,0.17,0.069705007256,0.07,0.339198173051,0.34,0.0796036495093,0.079,2,0.04401,1.13333333333e-7,0.951388888889,0.0486111111111,7639.66879526,18571.3785977,37176.1197664,21933.070564,14168.9153071,5717.85580634,8724.55998622,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.237847222222,90000,0.36,109600,8,1277049643.85,6.23968893592,12.7393364271,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0228630840102,0.0793974190027,0.44502492041,1.05021858585,2.6922558388,4.27792817863,4.17164840044,0.075073039772,0.898013300594,0.202453286258,0.158621634614,0.0639315778381,0.3235052742,0.0914179327629,0.00225219119316,0.0269403990178,0.00607359858775,0.00607359858775,0.00607359858775,0.00475864903842,0.00475864903842,0.00475864903842,0.00475864903842,0.00475864903842,0.00191794733514,0.00191794733514,0.00191794733514,0.00191794733514,0.00191794733514,0.00191794733514,0.00970515822601,0.00970515822601,0.00970515822601,0.00970515822601,0.03,400,1800,0.102189781022,11200,0.56,0.5,1,0,0,0
0.583333333333,0.170138888889,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2269007.45128,7882275.51653,44194205.6389,104403010.549,281091961.495,428592669.974,417944820.829,1805618758.91,12801052155.8,562698102677,21268806659200,901731925125000,21316450624800000,36371880744200000,0.0243055555556,0,0.25,0.0141782407407,3675,0.0525880576655,0.051,0.135803631704,0.09,0.200159145991,0.2,0.169251314772,0.17,0.0696014555606,0.07,0.338912619931,0.34,0.0798210275983,0.079,2,0.04401,1.13333333333e-7,0.943287037037,0.056712962963,7563.35817092,18391.9762052,36828.5046991,21750.6271977,14757.3279785,5714.56893298,8673.88499902,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.235821759259,90000,0.36,108666.666667,8,1286377951.45,7.30130030484,12.8323918925,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0226347107309,0.0786304276427,0.440863717772,1.04148267203,2.80406097108,4.27546903859,4.16925035466,0.0790016698563,0.897639546774,0.202806166044,0.156798693126,0.0629726041705,0.32082660449,0.0934768947946,0.00237005009569,0.0269291864032,0.00608418498131,0.00608418498131,0.00608418498131,0.00470396079378,0.00470396079378,0.00470396079378,0.00470396079378,0.00470396079378,0.00188917812512,0.00188917812512,0.00188917812512,0.00188917812512,0.00188917812512,0.00188917812512,0.00962479813469,0.00962479813469,0.00962479813469,0.00962479813469,0.03,400,1800,0.103067484663,11200,0.56,0.5,1,0,0,0
0.666666666667,0.194444444444,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2245700.16794,7804242.41976,43772262.0569,103529365.162,292053812.743,428789696.093,418136952.081,1787071412.15,12674324063.2,557325750133,21090829082500,936897111551000,21326249900000000,38415721840800000,0.0243055555556,0,0.25,0.0162037037037,4200,0.0530680316947,0.051,0.142322015801,0.09,0.200203753794,0.2,0.169027527656,0.17,0.0694832972755,0.07,0.338584947841,0.34,0.0800715774442,0.079,2,0.04401,1.13333333333e-7,0.935185185185,0.0648148148148,7485.66722648,18209.8989794,36476.8850474,21568.6177421,15332.825169,5717.19594791,8626.37794332,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.233796296296,90000,0.36,107733.333333,8,1296332030.72,8.37066629589,12.9316898057,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0224022065953,0.0778520006825,0.436654577375,1.03276753511,2.9134120144,4.27743449235,4.17116697918,0.0829067747182,0.897253958077,0.203143629968,0.154996140972,0.062028015108,0.318167766688,0.0955329091388,0.00248720324155,0.0269176187423,0.00609430889904,0.00609430889904,0.00609430889904,0.00464988422917,0.00464988422917,0.00464988422917,0.00464988422917,0.00464988422917,0.00186084045324,0.00186084045324,0.00186084045324,0.00186084045324,0.00186084045324,0.00186084045324,0.00954503300064,0.00954503300064,0.00954503300064,0.00954503300064,0.03,400,1800,0.10396039604,11200,0.56,0.5,1,0,0,0
0.75,0.21875,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2222001.75604,7725118.77863,43345715.2287,102657555.029,302769452.492,429412710.01,418744487.996,1768212815.16,12545824893.8,551894787241,20913225380600,971272461200000,21357236070200000,40481564625200000,0.0243055555556,0,0.25,0.0182291666667,4725,0.0536095767803,0.051,0.148833298275,0.09,0.200252721264,0.2,0.168776003278,0.17,0.0693508662934,0.07,0.338215630686,0.34,0.0803552302573,0.079,2,0.04401,1.13333333333e-7,0.927083333333,0.0729166666667,7406.67252014,18025.2771501,36121.4293573,21386.990631,15895.3962558,5725.50280014,8581.93859148,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.231770833333,90000,0.36,106800,8,1306877041.29,9.44830711303,13.0368826131,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0221658007176,0.0770626948881,0.432399516836,1.02407070595,3.02030695028,4.28364942998,4.17722751445,0.0867884815584,0.896856662064,0.203465891625,0.153213759248,0.0610975948814,0.315528649411,0.0975860149574,0.00260365444675,0.0269056998619,0.00610397674875,0.00610397674875,0.00610397674875,0.00459641277744,0.00459641277744,0.00459641277744,0.00459641277744,0.00459641277744,0.00183292784644,0.00183292784644,0.00183292784644,0.00183292784644,0.00183292784644,0.00183292784644,0.00946585948234,0.00946585948234,0.00946585948234,0.00946585948234,0.03,400,1800,0.104868913858,11200,0.56,0.5,1,0,0,0
0.833333333333,0.243055555556,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2197934.59531,7644959.32477,42914764.8284,101787342.484,313238706.345,430444347.602,419750495.841,1749060777.18,12415643533.4,546407756326,20735947136700,1004857414610000,21408545514600000,42568512264300000,0.0243055555556,0,0.25,0.0202546296296,5250,0.0542121344587,0.051,0.155337204815,0.09,0.20030569601,0.2,0.168497214337,0.17,0.0692044897767,0.07,0.337805138763,0.34,0.0806719184756,0.079,2,0.04401,1.13333333333e-7,0.918981481481,0.0810185185185,7326.44865103,17838.2384245,35762.3040237,21205.6963509,16445.0320831,5739.25796803,8540.46710262,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.22974537037,90000,0.36,105866.666667,8,1317978551.02,10.5347139975,13.1476268336,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.021925716349,0.0762630562402,0.428100528023,1.01538981369,3.12474403901,4.29394063394,4.18726304632,0.0906469167476,0.896447785146,0.203773162176,0.151451331244,0.0601811309581,0.312909141302,0.0996362508992,0.00271940750243,0.0268934335544,0.00611319486527,0.00611319486527,0.00611319486527,0.00454353993733,0.00454353993733,0.00454353993733,0.00454353993733,0.00454353993733,0.00180543392874,0.00180543392874,0.00180543392874,0.00180543392874,0.00180543392874,0.00180543392874,0.00938727423907,0.00938727423907,0.00938727423907,0.00938727423907,0.03,400,1800,0.105793450882,11200,0.56,0.5,1,0,0,0
0.916666666667,0.267361111111,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2173520.49119,7563817.72637,42479607.9689,100918499.516,323461427.396,431867432.769,421138226.236,1729632650.42,12283867140.8,540867167109,20558947900700,1037651500520000,21479323964300000,44675677636000000,0.0243055555556,0,0.25,0.0222800925926,5775,0.0548751502883,0.051,0.161833465104,0.09,0.200362332267,0.2,0.168191626698,0.17,0.0690444882842,0.07,0.337353938762,0.34,0.0810215757443,0.079,2,0.04401,1.13333333333e-7,0.91087962963,0.0891203703704,7245.06830395,17648.9080282,35399.6733074,21024.6873992,16981.7249383,5758.23243692,8501.86401477,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.227719907407,90000,0.36,104933.333333,8,1329602532.1,11.6303495669,13.2635830193,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0216821710119,0.0754536201112,0.423759577255,1.00672258377,3.22672181513,4.30813676233,4.20110648964,0.0944822058328,0.896027452598,0.204065650374,0.149708642431,0.0592784139938,0.310309131045,0.101683655105,0.00283446617498,0.0268808235779,0.00612196951121,0.00612196951121,0.00612196951121,0.00449125927294,0.00449125927294,0.00449125927294,0.00449125927294,0.00449125927294,0.00177835241981,0.00177835241981,0.00177835241981,0.00177835241981,0.00177835241981,0.00177835241981,0.00930927393135,0.00930927393135,0.00930927393135,0.00930927393135,0.03,400,1800,0.106734434562,11200,0.56,0.5,1,0,0,0
1,0.291666666667,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2148780.68794,7481746.6057,42040439.2228,100050807.571,333437495.786,433664975.771,422891111.529,1709945340.53,12150581176.1,535275496965,20382183149100,1069654334420000,21568726418700000,46802183243300000,0.0243055555556,0,0.25,0.0243055555556,6300,0.0555980738168,0.051,0.168321812777,0.09,0.200422290807,0.2,0.167859699487,0.17,0.0688711758957,0.07,0.336862493773,0.34,0.0814041368959,0.079,2,0.04401,1.13333333333e-7,0.902777777778,0.0972222222222,7162.60229315,17457.4087466,35033.6993524,20843.918244,17505.4685288,5782.19967695,8466.03023717,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.225694444444,90000,0.36,104000,8,1341715357.17,12.7356481519,13.384415717,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0214353766307,0.0746349114398,0.419378605511,0.998066836006,3.32623908297,4.3260683323,4.21859257217,0.0982944735443,0.895595788561,0.20434356259,0.147985480436,0.0583892377839,0.307728507376,0.103728265215,0.00294883420633,0.0268678736568,0.00613030687771,0.00613030687771,0.00613030687771,0.00443956441308,0.00443956441308,0.00443956441308,0.00443956441308,0.00443956441308,0.00175167713352,0.00175167713352,0.00175167713352,0.00175167713352,0.00175167713352,0.00175167713352,0.00923185522127,0.00923185522127,0.00923185522127,0.00923185522127,0.03,400,1800,0.107692307692,11200,0.56,0.5,1,0,0,0
1.08333333333,0.315972222222,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2123735.88153,7398797.55639,41597450.643,99184057.3594,343166818.267,435820171.581,424992764.193,1690015316.84,12015869428.9,529635191189,20205610246000,1100865617180000,21675917064500000,48947161129700000,0.0243055555556,0,0.25,0.0263310185185,6825,0.0563803585486,0.051,0.174801985372,0.09,0.200485238841,0.2,0.16750188517,0.17,0.0686848603342,0.07,0.336331263285,0.34,0.0818195379301,0.079,2,0.04401,1.13333333333e-7,0.894675925926,0.105324074074,7079.11960511,17263.8609649,34664.5422025,20663.3452832,18016.257959,5810.93562108,8432.86704266,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.223668981481,90000,0.36,103066.666667,8,1354283795.48,13.8510161283,13.5097934302,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0211855396598,0.0738074449035,0.414959528635,0.989420482594,3.4232949123,4.34756770362,4.23955781849,0.102083843802,0.89515291606,0.204607102841,0.146281635025,0.0575133992171,0.305167159097,0.105770118369,0.00306251531407,0.0268545874818,0.00613821308524,0.00613821308524,0.00613821308524,0.00438844905075,0.00438844905075,0.00438844905075,0.00438844905075,0.00438844905075,0.00172540197651,0.00172540197651,0.00172540197651,0.00172540197651,0.00172540197651,0.00172540197651,0.00915501477292,0.00915501477292,0.00915501477292,0.00915501477292,0.03,400,1800,0.108667529107,11200,0.56,0.5,1,0,0,0
1.16666666667,0.340277777778,0.00125663706144,0.000615752160104,0.0000785398163397,0.00000490873852123,3.11724531052e-7,2.0106192983e-8,1.96066797511e-8,2098406.23216,7315021.16041,41150831.7834,98318048.6674,352649327.763,438316398.254,427426975.235,1669858622.32,11879814045.9,523948663253,20029188403900,1131285133610000,21800069193900000,51109752794300000,0.0243055555556,0,0.25,0.0283564814815,7350,0.0572214619131,0.051,0.181273724291,0.09,0.200550849925,0.2,0.167118629644,0.17,0.0684858430861,0.07,0.335760703193,0.34,0.0822677159947,0.079,2,0.04401,1.13333333333e-7,0.886574074074,0.113425925926,6994.68744053,17068.3827076,34292.3598195,20482.9268057,18514.0897075,5844.21864339,8402.27606026,0.01,0.007,0.0025,0.000625,0.0001575,0.00004,0.0000395,0.221643518519,90000,0.36,102133.333333,8,1367275009.1,14.9768322475,13.6393885807,0.00000418879020479,0.00000143675504024,6.54498469498e-8,1.02265385859e-9,1.63655378803e-11,2.68082573106e-13,2.58154616722e-13,0.0209328612095,0.0729717250878,0.410504237538,0.980781526286,3.51788863403,4.37246906242,4.26384053415,0.105850439723,0.89469895701,0.204856472811,0.144596898085,0.0566506982288,0.302624975092,0.107809251219,0.0031755131917,0.0268409687103,0.00614569418432,0.00614569418432,0.00614569418432,0.00433790694255,0.00433790694255,0.00433790694255,0.00433790694255,0.00433790694255,0.00169952094687,0.00169952094687,0.00169952094687,0.00169952094687,0.00169952094687,0.00169952094687,0.00907874925276,0.00907874925276,0.00907874925276,0.00907874925276,0.03,400,1800,0.109660574413,11200,0.56,0.5,1,0,0,0
